County/City,R_SHARE,Year
Albemarle County,0.20322043309272628,1924
Alexandria City,0.2839632277834525,1924
Alleghany County,0.5257985257985258,1924
Amelia County,0.2833333333333333,1924
Amherst County,0.09728506787330317,1924
Appomattox County,0.09430438842203548,1924
Arlington County,0.44744950359465935,1924
Augusta County,0.3876800490346307,1924
Bath County,0.4874251497005988,1924
Bedford County,0.18997361477572558,1924
Bland County,0.5004108463434676,1924
Botetourt County,0.45930232558139533,1924
Bristol City,0.292358803986711,1924
Brunswick County,0.06619144602851323,1924
Buchanan County,0.5498981670061099,1924
Buckingham County,0.2502937720329025,1924
Buena Vista City,0.38010204081632654,1924
Campbell County,0.18768920282542886,1924
Caroline County,0.2059095106186519,1924
Carroll County,0.5783012607830126,1924
Charles City County,0.354978354978355,1924
Charlotte County,0.12379421221864952,1924
Charlottesville City,0.18841832324978391,1924
Chesterfield County,0.21299093655589124,1924
Clarke County,0.09768637532133675,1924
Clifton Forge City,0.23413111342351717,1924
Craig County,0.36101083032490977,1924
Culpeper County,0.17148014440433212,1924
Cumberland County,0.12525667351129363,1924
Danville City,0.21144389807778274,1924
Dickenson County,0.4269218079841636,1924
Dinwiddie County,0.14698795180722893,1924
Elizabeth City County,0.28415300546448086,1924
Essex County,0.15625,1924
Fairfax County,0.300471327572663,1924
Fauquier County,0.2016364699006429,1924
Floyd County,0.6507936507936508,1924
Fluvanna County,0.22113821138211381,1924
Franklin County,0.35995989304812837,1924
Frederick County,0.2649151614668856,1924
Fredericksburg City,0.275990099009901,1924
Giles County,0.3822341857335128,1924
Gloucester County,0.14931506849315068,1924
Goochland County,0.27424749163879597,1924
Grayson County,0.46924829157175396,1924
Greene County,0.450281425891182,1924
Greensville County,0.23076923076923078,1924
Halifax County,0.1403903903903904,1924
Hampton City,0.2097560975609756,1924
Hanover County,0.14917127071823205,1924
Harrisonburg City,0.4968503937007874,1924
Henrico County,0.26,1924
Henry County,0.33294048320565706,1924
Highland County,0.4670781893004115,1924
Hopewell City,0.4195519348268839,1924
Isle of Wight County,0.22974607013301088,1924
James City County,0.225,1924
King George County,0.4103585657370518,1924
King William County,0.2776735459662289,1924
King and Queen County,0.29646017699115046,1924
Lancaster County,0.1347305389221557,1924
Lee County,0.4967637540453074,1924
Loudoun County,0.07495069033530571,1924
Louisa County,0.2695984703632887,1924
Lunenburg County,0.12560386473429952,1924
Lynchburg City,0.2148936170212766,1924
Madison County,0.3573635427394439,1924
Mathews County,0.22083805209513024,1924
Mecklenburg County,0.1462915601023018,1924
Middlesex County,0.1491395793499044,1924
Montgomery County,0.4444444444444444,1924
Nansemond County,0.15207373271889402,1924
Nelson County,0.24509803921568626,1924
New Kent County,0.30824372759856633,1924
Newport News City,0.3298561151079137,1924
Norfolk City,0.3090036620785453,1924
Norfolk County,0.21156661786237188,1924
Northampton County,0.15530629853321828,1924
Northumberland County,0.17832647462277093,1924
Nottoway County,0.15590008613264428,1924
Orange County,0.1694756554307116,1924
Page County,0.4306569343065693,1924
Patrick County,0.4052795031055901,1924
Petersburg City,0.1433060967944689,1924
Pittsylvania County,0.24746906636670415,1924
Portsmouth City,0.1773861967694567,1924
Powhatan County,0.29891304347826086,1924
Prince Edward County,0.16222479721900349,1924
Prince George County,0.23622047244094488,1924
Prince William County,0.2303082191780822,1924
Princess Anne County,0.15967365967365968,1924
Pulaski County,0.43366880146386094,1924
Radford City,0.38909541511771994,1924
Rappahannock County,0.17623762376237623,1924
Richmond City,0.19387070315412722,1924
Richmond County,0.2653927813163482,1924
Roanoke City,0.27161069651741293,1924
Roanoke County,0.368114406779661,1924
Rockbridge County,0.31894934333958724,1924
Rockingham County,0.48083454633672973,1924
Russell County,0.4129608938547486,1924
S. Norfolk City,0.3052391799544419,1924
Scott County,0.5429735234215886,1924
Shenandoah County,0.4883105425672695,1924
Smyth County,0.5352517985611511,1924
Southampton County,0.14458689458689458,1924
Spotsylvania County,0.3469387755102041,1924
Stafford County,0.46760259179265656,1924
Staunton City,0.34120571783716597,1924
Suffolk City,0.2355263157894737,1924
Surry County,0.14342629482071714,1924
Sussex County,0.17670682730923695,1924
TOTALS,0.3281573823325351,1924
Tazewell County,0.4808992871504295,1924
Warren County,0.16910935738444194,1924
Warwick County,0.18012422360248448,1924
Washington County,0.47356168939142,1924
Westmoreland County,0.23969465648854962,1924
Williamsburg City,0.13656387665198239,1924
Winchester City,0.3338632750397456,1924
Wise County,0.4043822276323798,1924
Wythe County,0.5060851926977687,1924
York County,0.189873417721519,1924
